"Stock","yr","ct","bt"
"mur-347d",2012,748,292
"mur-347d",2013,367,770
"mur-347d",2014,1732,914
"nep-2829",1984,461,"NA"
"nep-2829",1985,509,"NA"
"nep-2829",1986,465,"NA"
"nep-2829",1987,509,"NA"
"nep-2829",1988,420,"NA"
"nep-2829",1989,469,"NA"
"nep-2829",1990,524,"NA"
"nep-2829",1991,479,"NA"
"nep-2829",1992,469,"NA"
"nep-2829",1993,377,"NA"
"nep-2829",1994,237,"NA"
"nep-2829",1995,273,"NA"
"nep-2829",1996,132,"NA"
"nep-2829",1997,136,"NA"
"nep-2829",1998,161,4.1
"nep-2829",1999,211,5.4
"nep-2829",2000,201,3.8
"nep-2829",2001,271,3.3
"nep-2829",2002,359,5.1
"nep-2829",2003,370,6.7
"nep-2829",2004,375,4.7
"nep-2829",2005,391,5.9
"nep-2829",2006,291,6
"nep-2829",2007,291,5.6
"nep-2829",2008,223,5.5
"nep-2829",2009,151,4.9
"nep-2829",2010,147,4.8
"nep-2829",2011,150,4.3
"nep-2829",2012,229,5.2
"nep-2829",2013,209,5.6
"Pan_bor_1",1988,645,1724
"Pan_bor_1",1989,741,2301
"Pan_bor_1",1990,720,1939
"Pan_bor_1",1991,605,1674
"Pan_bor_1",1992,751,1918
"Pan_bor_1",1993,853,1809
"Pan_bor_1",1994,699,1640
"Pan_bor_1",1995,708,1452
"Pan_bor_1",1996,720,2200
"Pan_bor_1",1997,546,1511
"Pan_bor_1",1998,551,1087
"Pan_bor_1",1999,548,1098
"Pan_bor_1",2000,639,1489
"Pan_bor_1",2001,752,1869
"Pan_bor_1",2002,637,1549
"Pan_bor_1",2003,748,1856
"Pan_bor_1",2004,440,1341
"Pan_bor_1",2005,9,222
"Pan_bor_1",2006,3,854
"Pan_bor_1",2007,158,663
"Pan_bor_1",2008,508,1884
"Pan_bor_1",2009,314,934
"Pan_bor_1",2010,337,1054
"Pan_bor_1",2011,224,844
"Pan_bor_1",2012,475,1127
"Pan_bor_1",2013,201,732
"Pan_bor_2",1988,1100,831
"Pan_bor_2",1989,1937,2692
"Pan_bor_2",1990,3099,3916
"Pan_bor_2",1991,2554,2742
"Pan_bor_2",1992,2501,3069
"Pan_bor_2",1993,2511,3175
"Pan_bor_2",1994,1955,2260
"Pan_bor_2",1995,2756,2879
"Pan_bor_2",1996,2254,2043
"Pan_bor_2",1997,1435,1435
"Pan_bor_2",1998,1025,1455
"Pan_bor_2",1999,1722,2000
"Pan_bor_2",2000,1287,1533
"Pan_bor_2",2001,1497,2295
"Pan_bor_2",2002,989,1184
"Pan_bor_2",2003,0,1149
"Pan_bor_2",2004,0,96
"Pan_bor_2",2005,3,129
"Pan_bor_2",2006,3,830
"Pan_bor_2",2007,9,1123
"Pan_bor_2",2008,2,532
"Pan_bor_2",2009,1,165
"Pan_bor_2",2010,0,169
"Pan_bor_2",2011,1040,2036
"Pan_bor_2",2012,527,744
"Pan_bor_2",2013,1128,1969
"ple-2123",1999,3406,4181
"ple-2123",2000,3935,5164
"ple-2123",2001,4054,6414
"ple-2123",2002,3939,6771
"ple-2123",2003,3618,6219
"ple-2123",2004,2766,5814
"ple-2123",2005,2354,5652
"ple-2123",2006,2580,5542
"ple-2123",2007,2691,5211
"ple-2123",2008,2028,4913
"ple-2123",2009,1635,4816
"ple-2123",2010,1570,5344
"ple-2123",2011,1584,6423
"ple-2123",2012,1845,8053
"ple-2123",2013,1956,10630
"ple-2123",2014,1931,13218
"ple-2123",2015,2687,15659
"ple-2432",2002,1268,0.343
"ple-2432",2003,1552,0.344
"ple-2432",2004,1295,0.462
"ple-2432",2005,1247,0.659
"ple-2432",2006,1830,0.75
"ple-2432",2007,1658,0.699
"ple-2432",2008,1396,0.661
"ple-2432",2009,1644,0.763
"ple-2432",2010,1901,0.967
"ple-2432",2011,2125,1.405
"ple-2432",2012,1765,1.577
"ple-2432",2013,1519,1.394
"ple-2432",2014,1015,1.375
"ple-2432",2015,647,1.687
"rjh-pore",2003,578,"NA"
"rjh-pore",2004,532,"NA"
"rjh-pore",2005,495,"NA"
"rjh-pore",2006,586,"NA"
"rjh-pore",2007,459,"NA"
"rjh-pore",2008,193,22.96
"rjh-pore",2009,163,21.95
"rjh-pore",2010,221,24.31
"rjh-pore",2011,161,24.83
"rjh-pore",2012,165,24.22
"rjh-pore",2013,275,23.1
"sar-78",1989,16368,"NA"
"sar-78",1990,17975,"NA"
"sar-78",1991,21902,"NA"
"sar-78",1992,33048,"NA"
"sar-78",1993,28714,"NA"
"sar-78",1994,32796,"NA"
"sar-78",1995,28092,"NA"
"sar-78",1996,18915,"NA"
"sar-78",1997,22906,"NA"
"sar-78",1998,35821,"NA"
"sar-78",1999,19339,"NA"
"sar-78",2000,30663,376442
"sar-78",2001,40939,383515
"sar-78",2002,40533,563880
"sar-78",2003,42466,111234
"sar-78",2004,30276,496371
"sar-78",2005,36958,435287
"sar-78",2006,34488,234128
"sar-78",2007,29715,126237
"sar-78",2008,30506,460727
"sar-78",2009,42106,479684
"sar-78",2010,37070,457081
"sar-78",2011,29045,338468
"sar-78",2012,37214,205627
"sar-78",2013,40971,407740
"sar-78",2014,45312,339607
"tur-2232",1965,42,"NA"
"tur-2232",1966,95,"NA"
"tur-2232",1967,51,"NA"
"tur-2232",1968,102,"NA"
"tur-2232",1969,87,"NA"
"tur-2232",1970,71,"NA"
"tur-2232",1971,129,"NA"
"tur-2232",1972,142,"NA"
"tur-2232",1973,153,"NA"
"tur-2232",1974,155,"NA"
"tur-2232",1975,167,"NA"
"tur-2232",1976,149,"NA"
"tur-2232",1977,208,"NA"
"tur-2232",1978,128,"NA"
"tur-2232",1979,184,"NA"
"tur-2232",1980,152,"NA"
"tur-2232",1981,181,"NA"
"tur-2232",1982,150,"NA"
"tur-2232",1983,233,"NA"
"tur-2232",1984,137,"NA"
"tur-2232",1985,230,"NA"
"tur-2232",1986,338,"NA"
"tur-2232",1987,505,"NA"
"tur-2232",1988,367,"NA"
"tur-2232",1989,352,"NA"
"tur-2232",1990,454,"NA"
"tur-2232",1991,571,"NA"
"tur-2232",1992,763,"NA"
"tur-2232",1993,1167,"NA"
"tur-2232",1994,1024,"NA"
"tur-2232",1995,807,"NA"
"tur-2232",1996,1206,"NA"
"tur-2232",1997,1043,"NA"
"tur-2232",1998,798,"NA"
"tur-2232",1999,556,"NA"
"tur-2232",2000,525,"NA"
"tur-2232",2001,464,2.3
"tur-2232",2002,591,3.42
"tur-2232",2003,579,1.33
"tur-2232",2004,516,5.91
"tur-2232",2005,420,1.59
"tur-2232",2006,305,0.67
"tur-2232",2007,309,3.01
"tur-2232",2008,356,2.35
"tur-2232",2009,394,2.68
"tur-2232",2010,295,2.75
"tur-2232",2011,254,3.44
"tur-2232",2012,234,2.28
"tur-2232",2013,313,2.89
"tur-2232",2014,253,2.39
"tur-2232",2015,234,3.3
"tur-kask",1996,209,1.955
"tur-kask",1997,220,0.422
"tur-kask",1998,163,2.5
"tur-kask",1999,155,1.227
"tur-kask",2000,192,1
"tur-kask",2001,238,1.818
"tur-kask",2002,221,0.621
"tur-kask",2003,159,1.848
"tur-kask",2004,147,1.03
"tur-kask",2005,127,0.894
"tur-kask",2006,121,1.227
"tur-kask",2007,173,0.894
"tur-kask",2008,143,1.788
"tur-kask",2009,120,0.633
"tur-kask",2010,95,1.533
"tur-kask",2011,99,0.803
"tur-kask",2012,189,0.591
"tur-kask",2013,111,1.455
"tur-kask",2014,120,0.482
"tur-nsea",1975,4589,20947
"tur-nsea",1976,4816,20261
"tur-nsea",1977,4486,20972
"tur-nsea",1978,5036,22287
"tur-nsea",1979,6365,22544
"tur-nsea",1980,5486,21437
"tur-nsea",1981,4756,19961
"tur-nsea",1982,4454,19076
"tur-nsea",1983,4576,19282
"tur-nsea",1984,5297,19803
"tur-nsea",1985,6188,19511
"tur-nsea",1986,5264,16779
"tur-nsea",1987,4272,15153
"tur-nsea",1988,4042,16210
"tur-nsea",1989,4927,17297
"tur-nsea",1990,5751,18959
"tur-nsea",1991,6340,19501
"tur-nsea",1992,5934,20007
"tur-nsea",1993,5547,19598
"tur-nsea",1994,5244,17969
"tur-nsea",1995,4672,15972
"tur-nsea",1996,3644,15232
"tur-nsea",1997,3382,14880
"tur-nsea",1998,3087,14284
"tur-nsea",1999,3187,14122
"tur-nsea",2000,4026,13000
"tur-nsea",2001,4101,10305
"tur-nsea",2002,3750,8234
"tur-nsea",2003,3375,7401
"tur-nsea",2004,3319,6963
"tur-nsea",2005,3195,7270
"tur-nsea",2006,2977,7779
"tur-nsea",2007,3510,8776
"tur-nsea",2008,3007,8730
"tur-nsea",2009,3091,7718
"tur-nsea",2010,2692,7318
"tur-nsea",2011,2807,7926
"tur-nsea",2012,2914,8047
"tur-nsea",2013,3084,7426
"tur-nsea",2014,2834,6365
"usk-oth",1988,12298,"NA"
"usk-oth",1989,14130,"NA"
"usk-oth",1990,12948,"NA"
"usk-oth",1991,12500,"NA"
"usk-oth",1992,12370,"NA"
"usk-oth",1993,10048,"NA"
"usk-oth",1994,9136,"NA"
"usk-oth",1995,8904,"NA"
"usk-oth",1996,8234,"NA"
"usk-oth",1997,7016,"NA"
"usk-oth",1998,7510,"NA"
"usk-oth",1999,7156,"NA"
"usk-oth",2000,8300,87
"usk-oth",2001,9203,65
"usk-oth",2002,7280,54
"usk-oth",2003,6500,50
"usk-oth",2004,6125,62
"usk-oth",2005,6553,71
"usk-oth",2006,7249,114
"usk-oth",2007,7119,94
"usk-oth",2008,7466,109
"usk-oth",2009,6849,101
"usk-oth",2010,8136,148
"usk-oth",2011,6361,129
"usk-oth",2012,6848,144
"usk-oth",2013,4673,145
"usk-oth",2014,4585,131
"eel-eur",1950,14095,175
"eel-eur",1951,13249,236
"eel-eur",1952,13173,230
"eel-eur",1953,13846,372
"eel-eur",1954,11930,184
"eel-eur",1955,14514,278
"eel-eur",1956,12796,132
"eel-eur",1957,13876,146
"eel-eur",1958,13754,148
"eel-eur",1959,16914,316
"eel-eur",1960,16276,158
"eel-eur",1961,15734,168
"eel-eur",1962,15389,164
"eel-eur",1963,18539,139
"eel-eur",1964,19052,55
"eel-eur",1965,17992,102
"eel-eur",1966,18727,142
"eel-eur",1967,19053,97
"eel-eur",1968,20278,156
"eel-eur",1969,19233,104
"eel-eur",1970,18805,52
"eel-eur",1971,19654,56
"eel-eur",1972,17154,100
"eel-eur",1973,18439,123
"eel-eur",1974,16921,58
"eel-eur",1975,16110,109
"eel-eur",1976,15844,34
"eel-eur",1977,14149,68
"eel-eur",1978,15216,62
"eel-eur",1979,14451,54
"eel-eur",1980,14348,90
"eel-eur",1981,12473,37
"eel-eur",1982,13400,47
"eel-eur",1983,13952,43
"eel-eur",1984,14173,32
"eel-eur",1985,12665,62
"eel-eur",1986,12898,45
"eel-eur",1987,14043,44
"eel-eur",1988,15545,58
"eel-eur",1989,13497,33
"eel-eur",1990,13038,30
"eel-eur",1991,11836,37
"eel-eur",1992,12119,21
"eel-eur",1993,11509,14
"eel-eur",1994,11292,50
"eel-eur",1995,10538,16
"eel-eur",1996,10058,9
"eel-eur",1997,10317,21
"eel-eur",1998,8498,18
"eel-eur",1999,8430,23
"eel-eur",2000,8951,18
"eel-eur",2001,8409,18
"eel-eur",2002,8095,34
"eel-eur",2003,6374,20
"eel-eur",2004,6054,26
"eel-eur",2005,5857,9
"eel-eur",2006,9104,15
"eel-eur",2007,6798,22
"eel-eur",2008,5505,15
"eel-eur",2009,5186,8
"eel-eur",2010,4494,13
"eel-eur",2011,3622,12
"eel-eur",2012,7879,11
"eel-eur",2013,3786,7
"eel-eur",2014,3329,31
"bsk-nea",1977,3680,"NA"
"bsk-nea",1978,3641,"NA"
"bsk-nea",1979,5266,"NA"
"bsk-nea",1980,3725,"NA"
"bsk-nea",1981,1800,"NA"
"bsk-nea",1982,2156,"NA"
"bsk-nea",1983,1761,"NA"
"bsk-nea",1984,2062,"NA"
"bsk-nea",1985,1465,"NA"
"bsk-nea",1986,1144,"NA"
"bsk-nea",1987,165,"NA"
"bsk-nea",1988,106,"NA"
"bsk-nea",1989,593,"NA"
"bsk-nea",1990,897,"NA"
"bsk-nea",1991,753,"NA"
"bsk-nea",1992,1697,"NA"
"bsk-nea",1993,1374,"NA"
"bsk-nea",1994,1078,"NA"
"bsk-nea",1995,629,"NA"
"bsk-nea",1996,793,"NA"
"bsk-nea",1997,471,"NA"
"bsk-nea",1998,56,"NA"
"bsk-nea",1999,33,"NA"
"bsk-nea",2000,119,"NA"
"bsk-nea",2001,83,"NA"
"bsk-nea",2002,55,"NA"
"bsk-nea",2003,129,"NA"
"bsk-nea",2004,99,"NA"
"bsk-nea",2005,90,"NA"
"bsk-nea",2006,7,"NA"
"bsk-nea",2007,38,"NA"
"bsk-nea",2008,7,"NA"
"bsk-nea",2009,1,"NA"
"bsk-nea",2010,0,"NA"
"bsk-nea",2011,4,"NA"
"bsk-nea",2012,22,"NA"
"bsk-nea",2013,1,"NA"
"bsk-nea",2014,0,"NA"
"fle-2732",1980,1519,"NA"
"fle-2732",1981,1656,"NA"
"fle-2732",1982,1854,"NA"
"fle-2732",1983,1870,"NA"
"fle-2732",1984,1610,"NA"
"fle-2732",1985,1157,"NA"
"fle-2732",1986,952,"NA"
"fle-2732",1987,788,"NA"
"fle-2732",1988,728,"NA"
"fle-2732",1989,566,"NA"
"fle-2732",1990,343,"NA"
"fle-2732",1991,349,"NA"
"fle-2732",1992,245,"NA"
"fle-2732",1993,307,"NA"
"fle-2732",1994,138,"NA"
"fle-2732",1995,258,"NA"
"fle-2732",1996,450,"NA"
"fle-2732",1997,406,"NA"
"fle-2732",1998,307,"NA"
"fle-2732",1999,406,"NA"
"fle-2732",2000,422,2.03
"fle-2732",2001,503,1.38
"fle-2732",2002,523,0.64
"fle-2732",2003,374,1.67
"fle-2732",2004,373,0.86
"fle-2732",2005,330,1.03
"fle-2732",2006,344,1.04
"fle-2732",2007,263,1.29
"fle-2732",2008,249,1.77
"fle-2732",2009,262,0.71
"fle-2732",2010,227,0.49
"fle-2732",2011,221,0.58
"fle-2732",2012,190,0.56
"fle-2732",2013,237,1.21
"fle-2732",2014,183,1.26
"fle-2732",2015,176,"NA"
"smn-dp",1991,59,"NA"
"smn-dp",1992,3398,"NA"
"smn-dp",1993,15064,"NA"
"smn-dp",1994,51820,"NA"
"smn-dp",1995,75707,"NA"
"smn-dp",1996,138552,"NA"
"smn-dp",1997,95079,"NA"
"smn-dp",1998,92818,"NA"
"smn-dp",1999,84153,935
"smn-dp",2000,93113,968
"smn-dp",2001,86993,1001
"smn-dp",2002,103128,"NA"
"smn-dp",2003,104296,678
"smn-dp",2004,91954,535
"smn-dp",2005,45485,392
"smn-dp",2006,67288,457
"smn-dp",2007,58516,522
"smn-dp",2008,30045,490
"smn-dp",2009,54406,458
"smn-dp",2010,59288,466
"smn-dp",2011,47333,474
"smn-dp",2012,32806,377
"smn-dp",2013,46052,280
"smn-dp",2014,23755,238
"smn-sp",1982,60581,"NA"
"smn-sp",1983,60234,"NA"
"smn-sp",1984,64832,"NA"
"smn-sp",1985,71671,"NA"
"smn-sp",1986,105107,"NA"
"smn-sp",1987,91169,"NA"
"smn-sp",1988,91419,"NA"
"smn-sp",1989,38784,"NA"
"smn-sp",1990,31901,"NA"
"smn-sp",1991,27195,2235
"smn-sp",1992,62564,2165
"smn-sp",1993,100771,2556
"smn-sp",1994,96869,2190
"smn-sp",1995,100136,2481
"smn-sp",1996,41770,1576
"smn-sp",1997,27746,1225
"smn-sp",1998,24150,"NA"
"smn-sp",1999,25512,614
"smn-sp",2000,33216,665
"smn-sp",2001,41825,716
"smn-sp",2002,43216,674.5
"smn-sp",2003,56688,"NA"
"smn-sp",2004,33951,"NA"
"smn-sp",2005,28229,550
"smn-sp",2006,15734,461
"smn-sp",2007,6126,372
"smn-sp",2008,2059,240
"smn-sp",2009,2380,108
"smn-sp",2010,2198,"NA"
"smn-sp",2011,234,123
"smn-sp",2012,3173,107
"smn-sp",2013,1529,91
"smn-sp",2014,6423,75
"boc-nea",2001,120,847
"boc-nea",2002,91,742
"boc-nea",2003,11387,666
"boc-nea",2004,5151,945
"boc-nea",2005,5959,865
"boc-nea",2006,7137,1018
"boc-nea",2007,21576,"NA"
"boc-nea",2008,34751,1066
"boc-nea",2009,90370,1028
"boc-nea",2010,144047,1621
"boc-nea",2011,37096,1421
"boc-nea",2012,87355,1839
"boc-nea",2013,75409,1431
"boc-nea",2014,45231,634
"cod-rock",1984,1023,"NA"
"cod-rock",1985,1973,"NA"
"cod-rock",1986,1600,"NA"
"cod-rock",1987,1298,"NA"
"cod-rock",1988,1886,"NA"
"cod-rock",1989,549,"NA"
"cod-rock",1990,1349,"NA"
"cod-rock",1991,1596,"NA"
"cod-rock",1992,1176,"NA"
"cod-rock",1993,1097,"NA"
"cod-rock",1994,661,"NA"
"cod-rock",1995,1031,45.538506
"cod-rock",1996,775,56.33187
"cod-rock",1997,962,18.763332
"cod-rock",1998,660,28.395603
"cod-rock",1999,659,14.091475
"cod-rock",2000,572,7.1016817
"cod-rock",2001,334,3.7705293
"cod-rock",2002,115,5.591507
"cod-rock",2003,102,2.59275
"cod-rock",2004,75,2.5832624
"cod-rock",2005,62,2.5760648
"cod-rock",2006,58,3.399856
"cod-rock",2007,62,3.3916771
"cod-rock",2008,94,3.7139306
"cod-rock",2009,97,4.702938
"cod-rock",2010,61,1.8693974
"cod-rock",2011,98,3.3576522
"cod-rock",2012,23,0.6922725
"cod-rock",2013,14,0.68474776
"cod-rock",2014,15,1.0060197
"arg-rest",1978,409,"NA"
"arg-rest",1979,103,"NA"
"arg-rest",1980,13,"NA"
"arg-rest",1981,525,"NA"
"arg-rest",1982,666,"NA"
"arg-rest",1983,599,"NA"
"arg-rest",1984,163,"NA"
"arg-rest",1985,0,"NA"
"arg-rest",1986,258,"NA"
"arg-rest",1987,50,"NA"
"arg-rest",1988,100,"NA"
"arg-rest",1989,200,"NA"
"arg-rest",1990,324,"NA"
"arg-rest",1991,14,"NA"
"arg-rest",1992,475,"NA"
"arg-rest",1993,514,"NA"
"arg-rest",1994,59,"NA"
"arg-rest",1995,1624,"NA"
"arg-rest",1996,11,"NA"
"arg-rest",1997,12,"NA"
"arg-rest",1998,0,"NA"
"arg-rest",1999,228,"NA"
"arg-rest",2000,1909,"NA"
"arg-rest",2001,4545,133
"arg-rest",2002,4662,144
"arg-rest",2003,288,141
"arg-rest",2004,722,143
"arg-rest",2005,626,111
"arg-rest",2006,40,98
"arg-rest",2007,36,79
"arg-rest",2008,20,82
"arg-rest",2009,22,80
"arg-rest",2010,25,97
"arg-rest",2011,14,58
"arg-rest",2012,36,94
"arg-rest",2013,1,136
"arg-rest",2014,1,76
"sck-nea",1988,698,"NA"
"sck-nea",1989,617,"NA"
"sck-nea",1990,609,"NA"
"sck-nea",1991,908,"NA"
"sck-nea",1992,772,"NA"
"sck-nea",1993,602,"NA"
"sck-nea",1994,320,"NA"
"sck-nea",1995,328,"NA"
"sck-nea",1996,220,"NA"
"sck-nea",1997,156,"NA"
"sck-nea",1998,46,"NA"
"sck-nea",1999,45,"NA"
"sck-nea",2000,313,"NA"
"sck-nea",2001,189,"NA"
"sck-nea",2002,40,"NA"
"sck-nea",2003,144,"NA"
"sck-nea",2004,9,"NA"
"sck-nea",2005,47,"NA"
"sck-nea",2006,21,"NA"
"sck-nea",2007,14,"NA"
"sck-nea",2008,11,"NA"
"sck-nea",2009,7,"NA"
"sck-nea",2010,2,"NA"
"sck-nea",2011,11,"NA"
"sck-nea",2012,1,"NA"
"sck-nea",2013,0,"NA"
"sck-nea",2014,0,"NA"
"her-31",1980,9659,1.69
"her-31",1981,7826,1.38
"her-31",1982,8652,1.57
"her-31",1983,7707,1.45
"her-31",1984,8916,1.45
"her-31",1985,9312,1.65
"her-31",1986,9090,1.9
"her-31",1987,8108,1.78
"her-31",1988,8768,1.66
"her-31",1989,4428,1.36
"her-31",1990,7898,1.4
"her-31",1991,7200,1.57
"her-31",1992,7300,1.25
"her-31",1993,9135,1.03
"her-31",1994,5606,0.76
"her-31",1995,4461,0.55
"her-31",1996,5194,0.63
"her-31",1997,4281,0.58
"her-31",1998,5582,0.61
"her-31",1999,4157,0.49
"her-31",2000,2592,0.42
"her-31",2001,2822,0.55
"her-31",2002,3750,0.65
"her-31",2003,4004,0.7
"her-31",2004,5973,0.7
"her-31",2005,4970,0.66
"her-31",2006,2954,0.53
"her-31",2007,3245,0.56
"her-31",2008,2484,0.48
"her-31",2009,2375,0.7
"her-31",2010,2075,0.64
"her-31",2011,3350,0.75
"her-31",2012,5367,1.03
"her-31",2013,4612,1.04
"her-31",2014,4832,0.94
"her-31",2015,4527,0.89
"sal-32",1987,353,"NA"
"sal-32",1988,270,"NA"
"sal-32",1989,401,"NA"
"sal-32",1990,553,"NA"
"sal-32",1991,653,"NA"
"sal-32",1992,532,"NA"
"sal-32",1993,449,"NA"
"sal-32",1994,255,"NA"
"sal-32",1995,266,"NA"
"sal-32",1996,432,"NA"
"sal-32",1997,448,"NA"
"sal-32",1998,194,"NA"
"sal-32",1999,176,"NA"
"sal-32",2000,197,"NA"
"sal-32",2001,157,"NA"
"sal-32",2002,90,"NA"
"sal-32",2003,69,"NA"
"sal-32",2004,75,"NA"
"sal-32",2005,99,"NA"
"sal-32",2006,86,"NA"
"sal-32",2007,83,"NA"
"sal-32",2008,112,"NA"
"sal-32",2009,96,"NA"
"sal-32",2010,45,"NA"
"sal-32",2011,53,"NA"
"sal-32",2012,98,"NA"
"sal-32",2013,92,"NA"
"sal-32",2014,84,"NA"
"sal-32",2015,62,"NA"
"sal-2231",1993,3520,"NA"
"sal-2231",1994,2930,"NA"
"sal-2231",1995,2770,"NA"
"sal-2231",1996,2710,"NA"
"sal-2231",1997,2580,"NA"
"sal-2231",1998,2300,"NA"
"sal-2231",1999,1990,"NA"
"sal-2231",2000,2150,"NA"
"sal-2231",2001,1920,"NA"
"sal-2231",2002,1750,"NA"
"sal-2231",2003,1560,"NA"
"sal-2231",2004,2010,"NA"
"sal-2231",2005,1640,"NA"
"sal-2231",2006,1120,"NA"
"sal-2231",2007,1040,"NA"
"sal-2231",2008,930,"NA"
"sal-2231",2009,1000,"NA"
"sal-2231",2010,840,"NA"
"sal-2231",2011,870,"NA"
"sal-2231",2012,1060,"NA"
"sal-2231",2013,920,"NA"
"sal-2231",2014,930,"NA"
"sal-2231",2015,790,"NA"
"trt-bal",1979,200,"NA"
"trt-bal",1980,253,"NA"
"trt-bal",1981,392,"NA"
"trt-bal",1982,475,"NA"
"trt-bal",1983,504,"NA"
"trt-bal",1984,617,"NA"
"trt-bal",1985,599,"NA"
"trt-bal",1986,566,"NA"
"trt-bal",1987,653,"NA"
"trt-bal",1988,903,"NA"
"trt-bal",1989,1089,"NA"
"trt-bal",1990,1563,"NA"
"trt-bal",1991,1373,"NA"
"trt-bal",1992,1409,"NA"
"trt-bal",1993,1865,"NA"
"trt-bal",1994,1607,"NA"
"trt-bal",1995,993,"NA"
"trt-bal",1996,844,"NA"
"trt-bal",1997,805,"NA"
"trt-bal",1998,1158,"NA"
"trt-bal",1999,1321,"NA"
"trt-bal",2000,1339,"NA"
"trt-bal",2001,984.4,"NA"
"trt-bal",2002,1050.9,"NA"
"trt-bal",2003,933.9,"NA"
"trt-bal",2004,925.5,"NA"
"trt-bal",2005,731.9,"NA"
"trt-bal",2006,706.9,"NA"
"trt-bal",2007,677.8,"NA"
"trt-bal",2008,328.4,"NA"
"trt-bal",2009,530.4,"NA"
"trt-bal",2010,568.3,"NA"
"trt-bal",2011,350.4,"NA"
"trt-bal",2012,281.3,"NA"
"trt-bal",2013,212.1,"NA"
"trt-bal",2014,219.2,"NA"
"trt-bal",2015,188.8,"NA"
"pand-sknd",1988,12177,13465
"pand-sknd",1989,11249,8806
"pand-sknd",1990,10239,7197
"pand-sknd",1991,11595,10499
"pand-sknd",1992,13081,14834
"pand-sknd",1993,12753,15229
"pand-sknd",1994,11549,17543
"pand-sknd",1995,13361,20822
"pand-sknd",1996,14149,16793
"pand-sknd",1997,15074,16254
"pand-sknd",1998,15504,18125
"pand-sknd",1999,11254,15792
"pand-sknd",2000,11038,13404
"pand-sknd",2001,11328,13467
"pand-sknd",2002,12474,13072
"pand-sknd",2003,13836,16447
"pand-sknd",2004,15952,20049
"pand-sknd",2005,14207,18144
"pand-sknd",2006,14268,17063
"pand-sknd",2007,13552,18422
"pand-sknd",2008,13554,22113
"pand-sknd",2009,11542,19246
"pand-sknd",2010,8333,14911
"pand-sknd",2011,9049,9711
"pand-sknd",2012,8834,6320
"pand-sknd",2013,9279,6447
"pand-sknd",2014,12340,7209
"san-ns6",1983,0,"NA"
"san-ns6",1984,0,"NA"
"san-ns6",1985,0,"NA"
"san-ns6",1986,0,"NA"
"san-ns6",1987,0,"NA"
"san-ns6",1988,0,"NA"
"san-ns6",1989,909,"NA"
"san-ns6",1990,499,"NA"
"san-ns6",1991,17,"NA"
"san-ns6",1992,4277,"NA"
"san-ns6",1993,4490,"NA"
"san-ns6",1994,3748,"NA"
"san-ns6",1995,1830,"NA"
"san-ns6",1996,1263,"NA"
"san-ns6",1997,2373,"NA"
"san-ns6",1998,936,"NA"
"san-ns6",1999,134,"NA"
"san-ns6",2000,680,"NA"
"san-ns6",2001,312,"NA"
"san-ns6",2002,2378,"NA"
"san-ns6",2003,869,"NA"
"san-ns6",2004,570,"NA"
"san-ns6",2005,262,"NA"
"san-ns6",2006,161,"NA"
"san-ns6",2007,661,"NA"
"san-ns6",2008,472,"NA"
"san-ns6",2009,260,"NA"
"san-ns6",2010,132,"NA"
"san-ns6",2011,481,"NA"
"san-ns6",2012,211,"NA"
"san-ns6",2013,90,"NA"
"san-ns6",2014,79,"NA"
"san-ns6",2015,229,"NA"
"san-ns7",1983,0,"NA"
"san-ns7",1984,0,"NA"
"san-ns7",1985,0,"NA"
"san-ns7",1986,0,"NA"
"san-ns7",1987,0,"NA"
"san-ns7",1988,0,"NA"
"san-ns7",1989,0,"NA"
"san-ns7",1990,0,"NA"
"san-ns7",1991,0,"NA"
"san-ns7",1992,0,"NA"
"san-ns7",1993,0,"NA"
"san-ns7",1994,0,"NA"
"san-ns7",1995,0,"NA"
"san-ns7",1996,0,"NA"
"san-ns7",1997,2068,"NA"
"san-ns7",1998,5182,"NA"
"san-ns7",1999,4372.3125,"NA"
"san-ns7",2000,4291.34375,"NA"
"san-ns7",2001,931.140625,"NA"
"san-ns7",2002,485.8125,"NA"
"san-ns7",2003,283.390625,"NA"
"san-ns7",2004,0,"NA"
"san-ns7",2005,0,"NA"
"san-ns7",2006,0,"NA"
"san-ns7",2007,0,"NA"
"san-ns7",2008,0,"NA"
"san-ns7",2009,0,"NA"
"san-ns7",2010,0,"NA"
"san-ns7",2011,0,"NA"
"san-ns7",2012,0,"NA"
"san-ns7",2013,0,"NA"
"san-ns7",2014,0,"NA"
"san-ns7",2015,0,"NA"
"san-ns4",1983,2796,"NA"
"san-ns4",1984,2570,"NA"
"san-ns4",1985,38123,"NA"
"san-ns4",1986,12706,"NA"
"san-ns4",1987,8179,"NA"
"san-ns4",1988,1335,"NA"
"san-ns4",1989,4384,"NA"
"san-ns4",1990,3314,"NA"
"san-ns4",1991,41372,"NA"
"san-ns4",1992,68905,"NA"
"san-ns4",1993,133136,"NA"
"san-ns4",1994,158690,"NA"
"san-ns4",1995,52591,"NA"
"san-ns4",1996,158490,"NA"
"san-ns4",1997,58446,"NA"
"san-ns4",1998,58746,"NA"
"san-ns4",1999,53334,1.21
"san-ns4",2000,37792,2.86
"san-ns4",2001,47918,1.75
"san-ns4",2002,12761,0.61
"san-ns4",2003,64048,1.69
"san-ns4",2004,6882,"NA"
"san-ns4",2005,1557,"NA"
